Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Росгосстрах,Сергиев Посад,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Воскресенск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Лобня,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Ивантеевка,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Клин,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Видное,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Дубна,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Егорьевск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Чехов,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Дмитров,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Ступино,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Наро-Фоминск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Павловский Посад,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Фрязино,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Лыткарино,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Дзержинский,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Солнечногорск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Котельники,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Кашира,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Краснознаменск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Протвино,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Истра,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Шатура,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Апрелевка,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Дедовск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Луховицы,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Можайск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Ликино-Дулёво,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Красноармейск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Лосино-Петровский,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Озёры,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Старая Купавна,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Зарайск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Электрогорск,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Бронницы,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Звенигород,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Хотьково,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Черноголовка,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Электроугли,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Росгосстрах,Пущино,нет,51-1000000,64670,2210,3900,2030,10020,Бизнес
Сбербанк страхование,Архангельск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Астрахань,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Барнаул,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Батайск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Белгород,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Брянск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Великий Новгород,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Владивосток,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Владимир,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Волгоград,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Вологда,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Воронеж,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Екатеринбург,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Иваново,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Ижевск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Иркутск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Казань,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Калининград,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Калуга,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Кемерово,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Киров,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Кировск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Краснодар,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Красноярск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Курск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Липецк,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Мурманск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Набережные Челны,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Нижний Новгород,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Нижний Тагил,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Новокузнецк,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Новороссийск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Новосибирск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Обнинск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Омск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Оренбург,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Пенза,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Пермь,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Петрозаводск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Пятигорск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Минеральные Воды,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Ростов-на-Дону,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Рязань,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Самара,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Саранск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Саратов,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Смоленск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Сочи,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Ставрополь,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Сургут,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Таганрог,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Тамбов,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Тверь,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Тольятти,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Томск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Тула,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Тюмень,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Ульяновск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Уфа,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Хабаровск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Чебоксары,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Челябинск,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Чита,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Ярославль,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Другой город,да,1-10,19356,1600,16833,1456,4733,Стандарт
Сбербанк страхование,Архангельск,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Астрахань,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Барнаул,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Батайск,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Белгород,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Брянск,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Великий Новгород,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Владивосток,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Владимир,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Волгоград,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Вологда,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Воронеж,да,11-50,12078,1078,9478,778,2978,Стандарт
Сбербанк страхование,Екатеринбург,да,11-50,12078,1078,9478,778,2978,Стандарт
