Страховщик,Город,Регион,Кол-во_сотрудников,Поликлиника,Стоматология,Скорая_помощь,Госпитализация,Вызов_врача_на_дом,Уровень
Ингосстрах,Лосино-Петровский,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Озёры,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Старая Купавна,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Зарайск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электрогорск,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Бронницы,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Звенигород,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Хотьково,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Черноголовка,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Электроугли,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Пущино,нет,51-300,36400,4280,0,8200,2000,Премиум
Ингосстрах,Санкт-Петербург,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Тосно,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Гатчина,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Кингисепп,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Выборг,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Светогорск,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Пушкин,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Мурино,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Новое Девяткино,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Кудрово,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,д.Заневка,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Колпино,нет,11-50,10800,5654,950,4600,1200,Базовый
Ингосстрах,Санкт-Петербург,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Тосно,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Гатчина,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Кингисепп,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Выборг,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Светогорск,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Пушкин,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Мурино,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Новое Девяткино,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Кудрово,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,д.Заневка,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Колпино,нет,11-50,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Санкт-Петербург,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Тосно,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Гатчина,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Кингисепп,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Выборг,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Светогорск,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Пушкин,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Мурино,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Новое Девяткино,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Кудрово,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,д.Заневка,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Колпино,нет,11-50,28550,5654,950,7600,1200,Премиум
Ингосстрах,Санкт-Петербург,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Тосно,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Гатчина,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Кингисепп,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Выборг,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Светогорск,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Пушкин,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Мурино,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Новое Девяткино,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Кудрово,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,д.Заневка,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Колпино,нет,51-300,10800,5654,950,4600,1200,Базовый
Ингосстрах,Санкт-Петербург,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Тосно,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Гатчина,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Кингисепп,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Выборг,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Светогорск,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Пушкин,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Мурино,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Новое Девяткино,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Кудрово,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,д.Заневка,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Колпино,нет,51-300,14650,5654,950,4600,1200,Комфорт
Ингосстрах,Санкт-Петербург,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Тосно,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Гатчина,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Кингисепп,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Выборг,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Светогорск,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Пушкин,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Мурино,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Новое Девяткино,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Кудрово,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,д.Заневка,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Колпино,нет,51-300,28550,5654,950,7600,1200,Премиум
Ингосстрах,Другой город,да,1-10,15894,16236,0,4563,0,Базовый
Ингосстрах,Другой город,да,11-50,9090,8235,0,3330,1080,Базовый
Ингосстрах,Другой город,да,11-50,12120,10980,0,4440,1440,Премиум
Ингосстрах,Другой город,да,51-300,9090,8235,0,3330,1080,Базовый
Ингосстрах,Другой город,да,51-300,12120,10980,0,4440,1440,Премиум
Ингосстрах,Минеральные Воды,да,11-50,10100,9150,0,3700,1200,Комфорт
Ингосстрах,Минеральные Воды,да,51-300,10100,9150,0,3700,1200,Комфорт
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,51-1000000,25000,8750,900,4000,1100,Эконом
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,51-1000000,32500,11376,900,4000,1100,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,51-1000000,50000,17500,900,6500,1100,Бизнес
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,11-50,27750,9713,999,4440,1221,Эконом
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,11-50,36075,12627,999,4440,1221,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,11-50,55500,19425,999,7215,1221,Бизнес
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,6-10,35750,12513,1287,5720,1573,Эконом
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,6-10,46475,16267,1287,5720,1573,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Москва,нет,6-10,71500,25025,1287,9295,1573,Бизнес
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,51-1000000,16985,11000,1111,4667,1556,Эконом
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,11-50,18854,12210,1233,5180,1727,Эконом
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,6-10,24289,15730,1589,6673,2224,Эконом
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,51-1000000,21192,13577,1111,4667,1556,Стандарт
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,11-50,23523,15070,1233,5180,1727,Стандарт
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,6-10,30304,19415,1589,6673,2224,Стандарт
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,51-1000000,29530,17615,1111,4667,1556,Бизнес
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,11-50,32778,19553,1233,5180,1727,Бизнес
ООО «Капитал Лайф Страхование Жизни»,СПБ,нет,6-10,42227,25190,1589,6673,2224,Бизнес
ООО «Капитал Лайф Страхование Жизни»,Новосибирск,да,51-1000000,13067,11067,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Екатеринбург,да,51-1000000,15733,12667,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Казань,да,51-1000000,9067,9467,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Красноярск,да,51-1000000,14133,10933,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Нижний Новгород,да,51-1000000,9467,7333,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Челябинск,да,51-1000000,12667,11467,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Уфа,да,51-1000000,15467,12000,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Самара,да,51-1000000,14533,9067,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Ростов-на-Дону,да,51-1000000,15200,13467,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Краснодар,да,51-1000000,13733,9200,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Омск,да,51-1000000,12000,11200,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Воронеж,да,51-1000000,9733,10667,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Пермь,да,51-1000000,9867,10133,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Волгоград,да,51-1000000,12400,10533,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Саратов,да,51-1000000,11733,9467,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Тюмень,да,51-1000000,14133,9867,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Тольятти,да,51-1000000,14533,9067,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Рязань,да,51-1000000,9067,8000,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Липецк,да,51-1000000,8800,8933,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Ижевск,да,51-1000000,9600,7333,111,4933,933,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Барнаул,да,51-1000000,10267,12000,111,4933,800,Стандарт
ООО «Капитал Лайф Страхование Жизни»,Ульяновск,да,51-1000000,10533,9333,111,4933,933,Стандарт
